id,effective_status,city,state,canonical_filename,verified_canonical,manual_primary_raw,duplicate_raws,all_mapped_raws,candidate_count,notes
183,MANUALLY_MAPPED_CANDIDATE,São Paulo,Day — Cloudy/Foggy,183-sao-paulo-day-cloudy-foggy.png,False,279,,279 (LOW),1,Not yet generated as a standalone canonical background.
184,MANUALLY_MAPPED_CANDIDATE,Rio de Janeiro,Day — Cloudy/Foggy,184-rio-de-janeiro-day-cloudy-foggy.png,False,278,,278 (HIGH),1,Not yet generated as a standalone canonical background.
185,MANUALLY_MAPPED_CANDIDATE,Buenos Aires,Day — Cloudy/Foggy,185-buenos-aires-day-cloudy-foggy.png,False,280,,280 (LOW),1,Not yet generated as a standalone canonical background.
186,MANUALLY_MAPPED_CANDIDATE,Madrid,Day — Cloudy/Foggy,186-madrid-day-cloudy-foggy.png,False,271,277,271 (LOW) | 277 (HIGH),2,Not yet generated as a standalone canonical background.
187,STILL_MISSING,Barcelona,Day — Cloudy/Foggy,187-barcelona-day-cloudy-foggy.png,False,,,,0,Not yet generated as a standalone canonical background.
188,MANUALLY_MAPPED_CANDIDATE,Rome,Day — Cloudy/Foggy,188-rome-day-cloudy-foggy.png,False,273,,273 (HIGH),1,Not yet generated as a standalone canonical background.
189,MANUALLY_MAPPED_CANDIDATE,Milan,Day — Cloudy/Foggy,189-milan-day-cloudy-foggy.png,False,270,,270 (LOW),1,Not yet generated as a standalone canonical background.
190,MANUALLY_MAPPED_CANDIDATE,Berlin,Day — Cloudy/Foggy,190-berlin-day-cloudy-foggy.png,False,268,,268 (HIGH),1,Not yet generated as a standalone canonical background.
191,VERIFIED_CANONICAL,Amsterdam,Day — Cloudy/Foggy,191-amsterdam-day-cloudy-foggy.png,True,,274,274 (LOW),1,Primary mapped image selected from corrected-original archive.
192,MANUALLY_MAPPED_CANDIDATE,Vienna,Day — Cloudy/Foggy,192-vienna-day-cloudy-foggy.png,False,265,,265 (LOW),1,Not yet generated as a standalone canonical background.
193,VERIFIED_CANONICAL,Prague,Day — Cloudy/Foggy,193-prague-day-cloudy-foggy.png,True,,267,267 (HIGH),1,Primary mapped image selected from corrected-original archive.
194,MANUALLY_MAPPED_CANDIDATE,Istanbul,Day — Cloudy/Foggy,194-istanbul-day-cloudy-foggy.png,False,275,,275 (HIGH),1,Not yet generated as a standalone canonical background.
195,MANUALLY_MAPPED_CANDIDATE,Cairo,Day — Cloudy/Foggy,195-cairo-day-cloudy-foggy.png,False,272,,272 (LOW),1,Not yet generated as a standalone canonical background.
196,MANUALLY_MAPPED_CANDIDATE,Cape Town,Day — Cloudy/Foggy,196-cape-town-day-cloudy-foggy.png,False,269,,269 (HIGH),1,Not yet generated as a standalone canonical background.
197,VERIFIED_CANONICAL,Nairobi,Day — Cloudy/Foggy,197-nairobi-day-cloudy-foggy.png,True,,286,286 (LOW),1,Primary mapped image selected from corrected-original archive.
198,MANUALLY_MAPPED_CANDIDATE,Bangkok,Day — Cloudy/Foggy,198-bangkok-day-cloudy-foggy.png,False,259,266,259 (LOW) | 266 (LOW),2,Not yet generated as a standalone canonical background.
199,STILL_MISSING,Mumbai,Day — Cloudy/Foggy,199-mumbai-day-cloudy-foggy.png,False,,,,0,Not yet generated as a standalone canonical background.
200,MANUALLY_MAPPED_CANDIDATE,Delhi,Day — Cloudy/Foggy,200-delhi-day-cloudy-foggy.png,False,262,,262 (HIGH),1,Not yet generated as a standalone canonical background.
201,MANUALLY_MAPPED_CANDIDATE,Kuala Lumpur,Day — Cloudy/Foggy,201-kuala-lumpur-day-cloudy-foggy.png,False,257,,257 (LOW),1,Not yet generated as a standalone canonical background.
202,MANUALLY_MAPPED_CANDIDATE,Jakarta,Day — Cloudy/Foggy,202-jakarta-day-cloudy-foggy.png,False,260,,260 (LOW),1,Not yet generated as a standalone canonical background.
203,STILL_MISSING,Manila,Day — Cloudy/Foggy,203-manila-day-cloudy-foggy.png,False,,,,0,Not yet generated as a standalone canonical background.
204,STILL_MISSING,Los Angeles,Night — Cloudy/Foggy,204-los-angeles-night-cloudy-foggy.png,False,,,,0,Not yet generated as a standalone canonical background.
205,STILL_MISSING,Chicago,Night — Cloudy/Foggy,205-chicago-night-cloudy-foggy.png,False,,,,0,Not yet generated as a standalone canonical background.
206,MANUALLY_MAPPED_CANDIDATE,New York,Night — Cloudy/Foggy,206-new-york-night-cloudy-foggy.png,False,258,,258 (HIGH),1,Not yet generated as a standalone canonical background.
207,MANUALLY_MAPPED_CANDIDATE,Boston,Night — Cloudy/Foggy,207-boston-night-cloudy-foggy.png,False,254,,254 (LOW),1,Not yet generated as a standalone canonical background.
208,MANUALLY_MAPPED_CANDIDATE,Tokyo,Night — Cloudy/Foggy,208-tokyo-night-cloudy-foggy.png,False,256,,256 (HIGH),1,Not yet generated as a standalone canonical background.
209,MANUALLY_MAPPED_CANDIDATE,Paris,Night — Cloudy/Foggy,209-paris-night-cloudy-foggy.png,False,240,248,240 (HIGH) | 248 (HIGH),2,Not yet generated as a standalone canonical background.
210,VERIFIED_CANONICAL,Hong Kong,Night — Cloudy/Foggy,210-hong-kong-night-cloudy-foggy.png,True,,241,241 (LOW),1,Primary mapped image selected from corrected-original archive.
211,MANUALLY_MAPPED_CANDIDATE,Kyoto,Night — Cloudy/Foggy,211-kyoto-night-cloudy-foggy.png,False,250,,250 (HIGH),1,Not yet generated as a standalone canonical background.
212,MANUALLY_MAPPED_CANDIDATE,Shanghai,Night — Cloudy/Foggy,212-shanghai-night-cloudy-foggy.png,False,227,251,227 (LOW) | 251 (HIGH),2,Not yet generated as a standalone canonical background.
213,MANUALLY_MAPPED_CANDIDATE,London,Night — Cloudy/Foggy,213-london-night-cloudy-foggy.png,False,255,,255 (HIGH),1,Not yet generated as a standalone canonical background.
214,MANUALLY_MAPPED_CANDIDATE,Singapore,Night — Cloudy/Foggy,214-singapore-night-cloudy-foggy.png,False,253,,253 (HIGH),1,Not yet generated as a standalone canonical background.
215,MANUALLY_MAPPED_CANDIDATE,San Francisco,Night — Cloudy/Foggy,215-san-francisco-night-cloudy-foggy.png,False,249,,249 (HIGH),1,Not yet generated as a standalone canonical background.
216,MANUALLY_MAPPED_CANDIDATE,Seoul,Night — Cloudy/Foggy,216-seoul-night-cloudy-foggy.png,False,252,,252 (LOW),1,Not yet generated as a standalone canonical background.
217,STILL_MISSING,Beijing,Night — Cloudy/Foggy,217-beijing-night-cloudy-foggy.png,False,,,,0,Not yet generated as a standalone canonical background.
218,MANUALLY_MAPPED_CANDIDATE,Dubai,Night — Cloudy/Foggy,218-dubai-night-cloudy-foggy.png,False,237,,237 (HIGH),1,Not yet generated as a standalone canonical background.
219,STILL_MISSING,Sydney,Night — Cloudy/Foggy,219-sydney-night-cloudy-foggy.png,False,,,,0,Not yet generated as a standalone canonical background.
220,MANUALLY_MAPPED_CANDIDATE,Toronto,Night — Cloudy/Foggy,220-toronto-night-cloudy-foggy.png,False,247,,247 (LOW),1,Not yet generated as a standalone canonical background.
221,MANUALLY_MAPPED_CANDIDATE,Vancouver,Night — Cloudy/Foggy,221-vancouver-night-cloudy-foggy.png,False,236,,236 (LOW),1,Not yet generated as a standalone canonical background.
222,MANUALLY_MAPPED_CANDIDATE,Mexico City,Night — Cloudy/Foggy,222-mexico-city-night-cloudy-foggy.png,False,239,,239 (LOW),1,Not yet generated as a standalone canonical background.
223,MANUALLY_MAPPED_CANDIDATE,São Paulo,Night — Cloudy/Foggy,223-sao-paulo-night-cloudy-foggy.png,False,244,,244 (LOW),1,Not yet generated as a standalone canonical background.
224,MANUALLY_MAPPED_CANDIDATE,Rio de Janeiro,Night — Cloudy/Foggy,224-rio-de-janeiro-night-cloudy-foggy.png,False,246,,246 (HIGH),1,Not yet generated as a standalone canonical background.
225,MANUALLY_MAPPED_CANDIDATE,Buenos Aires,Night — Cloudy/Foggy,225-buenos-aires-night-cloudy-foggy.png,False,245,,245 (LOW),1,Not yet generated as a standalone canonical background.
226,MANUALLY_MAPPED_CANDIDATE,Madrid,Night — Cloudy/Foggy,226-madrid-night-cloudy-foggy.png,False,243,,243 (LOW),1,Not yet generated as a standalone canonical background.
227,STILL_MISSING,Barcelona,Night — Cloudy/Foggy,227-barcelona-night-cloudy-foggy.png,False,,,,0,Not yet generated as a standalone canonical background.
228,MANUALLY_MAPPED_CANDIDATE,Rome,Night — Cloudy/Foggy,228-rome-night-cloudy-foggy.png,False,238,,238 (HIGH),1,Not yet generated as a standalone canonical background.
229,MANUALLY_MAPPED_CANDIDATE,Milan,Night — Cloudy/Foggy,229-milan-night-cloudy-foggy.png,False,232,,232 (LOW),1,Not yet generated as a standalone canonical background.
230,MANUALLY_MAPPED_CANDIDATE,Berlin,Night — Cloudy/Foggy,230-berlin-night-cloudy-foggy.png,False,235,,235 (LOW),1,Not yet generated as a standalone canonical background.
231,MANUALLY_MAPPED_CANDIDATE,Amsterdam,Night — Cloudy/Foggy,231-amsterdam-night-cloudy-foggy.png,False,234,,234 (HIGH),1,Not yet generated as a standalone canonical background.
232,MANUALLY_MAPPED_CANDIDATE,Vienna,Night — Cloudy/Foggy,232-vienna-night-cloudy-foggy.png,False,228,,228 (LOW),1,Not yet generated as a standalone canonical background.
233,MANUALLY_MAPPED_CANDIDATE,Prague,Night — Cloudy/Foggy,233-prague-night-cloudy-foggy.png,False,233,,233 (HIGH),1,Not yet generated as a standalone canonical background.
234,MANUALLY_MAPPED_CANDIDATE,Istanbul,Night — Cloudy/Foggy,234-istanbul-night-cloudy-foggy.png,False,230,,230 (HIGH),1,Not yet generated as a standalone canonical background.
235,MANUALLY_MAPPED_CANDIDATE,Cairo,Night — Cloudy/Foggy,235-cairo-night-cloudy-foggy.png,False,223,231,223 (LOW) | 231 (LOW),2,Not yet generated as a standalone canonical background.
236,MANUALLY_MAPPED_CANDIDATE,Cape Town,Night — Cloudy/Foggy,236-cape-town-night-cloudy-foggy.png,False,242,,242 (HIGH),1,Not yet generated as a standalone canonical background.
237,MANUALLY_MAPPED_CANDIDATE,Nairobi,Night — Cloudy/Foggy,237-nairobi-night-cloudy-foggy.png,False,261,,261 (LOW),1,Not yet generated as a standalone canonical background.
238,STILL_MISSING,Bangkok,Night — Cloudy/Foggy,238-bangkok-night-cloudy-foggy.png,False,,,,0,Not yet generated as a standalone canonical background.
239,MANUALLY_MAPPED_CANDIDATE,Mumbai,Night — Cloudy/Foggy,239-mumbai-night-cloudy-foggy.png,False,264,,264 (HIGH),1,Not yet generated as a standalone canonical background.
240,MANUALLY_MAPPED_CANDIDATE,Delhi,Night — Cloudy/Foggy,240-delhi-night-cloudy-foggy.png,False,222,,222 (LOW),1,Not yet generated as a standalone canonical background.
241,MANUALLY_MAPPED_CANDIDATE,Kuala Lumpur,Night — Cloudy/Foggy,241-kuala-lumpur-night-cloudy-foggy.png,False,219,225,219 (LOW) | 225 (MEDIUM),2,Not yet generated as a standalone canonical background.
242,MANUALLY_MAPPED_CANDIDATE,Jakarta,Night — Cloudy/Foggy,242-jakarta-night-cloudy-foggy.png,False,224,,224 (LOW),1,Not yet generated as a standalone canonical background.
243,MANUALLY_MAPPED_CANDIDATE,Manila,Night — Cloudy/Foggy,243-manila-night-cloudy-foggy.png,False,226,,226 (LOW),1,Not yet generated as a standalone canonical background.
244,MANUALLY_MAPPED_CANDIDATE,Los Angeles,Day — Rain,244-los-angeles-day-rain.png,False,220,,220 (HIGH),1,Not yet generated as a standalone canonical background.
245,MANUALLY_MAPPED_CANDIDATE,Chicago,Day — Rain,245-chicago-day-rain.png,False,221,,221 (HIGH),1,Not yet generated as a standalone canonical background.
246,VERIFIED_CANONICAL,New York,Day — Rain,246-new-york-day-rain.png,True,,229,229 (HIGH),1,Primary mapped image selected from corrected-original archive.
247,VERIFIED_CANONICAL,Boston,Day — Rain,247-boston-day-rain.png,True,,210,210 (HIGH),1,Primary mapped image selected from corrected-original archive.
248,MANUALLY_MAPPED_CANDIDATE,Tokyo,Day — Rain,248-tokyo-day-rain.png,False,213,,213 (HIGH),1,Not yet generated as a standalone canonical background.
249,VERIFIED_CANONICAL,Paris,Day — Rain,249-paris-day-rain.png,True,,218,218 (HIGH),1,Primary mapped image selected from corrected-original archive.
250,MANUALLY_MAPPED_CANDIDATE,Hong Kong,Day — Rain,250-hong-kong-day-rain.png,False,200,215,200 (LOW) | 215 (HIGH),2,Not yet generated as a standalone canonical background.
251,MANUALLY_MAPPED_CANDIDATE,Kyoto,Day — Rain,251-kyoto-day-rain.png,False,216,,216 (HIGH),1,Not yet generated as a standalone canonical background.
252,MANUALLY_MAPPED_CANDIDATE,Shanghai,Day — Rain,252-shanghai-day-rain.png,False,217,,217 (HIGH),1,Not yet generated as a standalone canonical background.
253,MANUALLY_MAPPED_CANDIDATE,London,Day — Rain,253-london-day-rain.png,False,211,,211 (HIGH),1,Not yet generated as a standalone canonical background.
254,STILL_MISSING,Singapore,Day — Rain,254-singapore-day-rain.png,False,,,,0,Not yet generated as a standalone canonical background.
255,MANUALLY_MAPPED_CANDIDATE,San Francisco,Day — Rain,255-san-francisco-day-rain.png,False,214,,214 (HIGH),1,Not yet generated as a standalone canonical background.
256,MANUALLY_MAPPED_CANDIDATE,Seoul,Day — Rain,256-seoul-day-rain.png,False,212,,212 (LOW),1,Not yet generated as a standalone canonical background.
257,MANUALLY_MAPPED_CANDIDATE,Beijing,Day — Rain,257-beijing-day-rain.png,False,206,,206 (LOW),1,Not yet generated as a standalone canonical background.
258,MANUALLY_MAPPED_CANDIDATE,Dubai,Day — Rain,258-dubai-day-rain.png,False,204,,204 (HIGH),1,Not yet generated as a standalone canonical background.
259,MANUALLY_MAPPED_CANDIDATE,Sydney,Day — Rain,259-sydney-day-rain.png,False,208,,208 (HIGH),1,Not yet generated as a standalone canonical background.
260,MANUALLY_MAPPED_CANDIDATE,Toronto,Day — Rain,260-toronto-day-rain.png,False,201,,201 (HIGH),1,Not yet generated as a standalone canonical background.
261,MANUALLY_MAPPED_CANDIDATE,Vancouver,Day — Rain,261-vancouver-day-rain.png,False,203,,203 (HIGH),1,Not yet generated as a standalone canonical background.
262,MANUALLY_MAPPED_CANDIDATE,Mexico City,Day — Rain,262-mexico-city-day-rain.png,False,202,,202 (LOW),1,Not yet generated as a standalone canonical background.
263,STILL_MISSING,São Paulo,Day — Rain,263-sao-paulo-day-rain.png,False,,,,0,Not yet generated as a standalone canonical background.
264,MANUALLY_MAPPED_CANDIDATE,Rio de Janeiro,Day — Rain,264-rio-de-janeiro-day-rain.png,False,207,,207 (HIGH),1,Not yet generated as a standalone canonical background.
265,MANUALLY_MAPPED_CANDIDATE,Buenos Aires,Day — Rain,265-buenos-aires-day-rain.png,False,198,,198 (HIGH),1,Not yet generated as a standalone canonical background.
266,MANUALLY_MAPPED_CANDIDATE,Madrid,Day — Rain,266-madrid-day-rain.png,False,205,,205 (HIGH),1,Not yet generated as a standalone canonical background.
267,MANUALLY_MAPPED_CANDIDATE,Barcelona,Day — Rain,267-barcelona-day-rain.png,False,197,,197 (HIGH),1,Not yet generated as a standalone canonical background.
268,MANUALLY_MAPPED_CANDIDATE,Rome,Day — Rain,268-rome-day-rain.png,False,195,,195 (HIGH),1,Not yet generated as a standalone canonical background.
269,VERIFIED_CANONICAL,Milan,Day — Rain,269-milan-day-rain.png,True,,199,199 (HIGH),1,Primary mapped image selected from corrected-original archive.
270,MANUALLY_MAPPED_CANDIDATE,Berlin,Day — Rain,270-berlin-day-rain.png,False,190,,190 (HIGH),1,Not yet generated as a standalone canonical background.
271,MANUALLY_MAPPED_CANDIDATE,Amsterdam,Day — Rain,271-amsterdam-day-rain.png,False,193,,193 (HIGH),1,Not yet generated as a standalone canonical background.
272,MANUALLY_MAPPED_CANDIDATE,Vienna,Day — Rain,272-vienna-day-rain.png,False,191,,191 (HIGH),1,Not yet generated as a standalone canonical background.
273,MANUALLY_MAPPED_CANDIDATE,Prague,Day — Rain,273-prague-day-rain.png,False,209,,209 (HIGH),1,Not yet generated as a standalone canonical background.
274,MANUALLY_MAPPED_CANDIDATE,Istanbul,Day — Rain,274-istanbul-day-rain.png,False,194,,194 (HIGH),1,Not yet generated as a standalone canonical background.
275,MANUALLY_MAPPED_CANDIDATE,Cairo,Day — Rain,275-cairo-day-rain.png,False,196,,196 (HIGH),1,Not yet generated as a standalone canonical background.
276,MANUALLY_MAPPED_CANDIDATE,Cape Town,Day — Rain,276-cape-town-day-rain.png,False,192,,192 (HIGH),1,Not yet generated as a standalone canonical background.
277,MANUALLY_MAPPED_CANDIDATE,Nairobi,Day — Rain,277-nairobi-day-rain.png,False,179,,179 (LOW),1,Not yet generated as a standalone canonical background.
278,STILL_MISSING,Bangkok,Day — Rain,278-bangkok-day-rain.png,False,,,,0,Not yet generated as a standalone canonical background.
279,VERIFIED_CANONICAL,Mumbai,Day — Rain,279-mumbai-day-rain.png,True,,181,181 (LOW),1,Primary mapped image selected from corrected-original archive.
280,MANUALLY_MAPPED_CANDIDATE,Delhi,Day — Rain,280-delhi-day-rain.png,False,183,,183 (LOW),1,Not yet generated as a standalone canonical background.
281,MANUALLY_MAPPED_CANDIDATE,Kuala Lumpur,Day — Rain,281-kuala-lumpur-day-rain.png,False,188,,188 (LOW),1,Not yet generated as a standalone canonical background.
282,MANUALLY_MAPPED_CANDIDATE,Jakarta,Day — Rain,282-jakarta-day-rain.png,False,182,,182 (LOW),1,Not yet generated as a standalone canonical background.
283,MANUALLY_MAPPED_CANDIDATE,Manila,Day — Rain,283-manila-day-rain.png,False,185,186,185 (LOW) | 186 (LOW),2,Not yet generated as a standalone canonical background.
284,MANUALLY_MAPPED_CANDIDATE,Los Angeles,Night — Rain,284-los-angeles-night-rain.png,False,184,,184 (LOW),1,Not yet generated as a standalone canonical background.
285,MANUALLY_MAPPED_CANDIDATE,Chicago,Night — Rain,285-chicago-night-rain.png,False,187,,187 (LOW),1,Not yet generated as a standalone canonical background.
286,MANUALLY_MAPPED_CANDIDATE,Boston,Night — Rain,286-boston-night-rain.png,False,189,,189 (LOW),1,Not yet generated as a standalone canonical background.
287,MANUALLY_MAPPED_CANDIDATE,Paris,Night — Rain,287-paris-night-rain.png,False,162,176,162 (LOW) | 176 (HIGH),2,Not yet generated as a standalone canonical background.
288,MANUALLY_MAPPED_CANDIDATE,Hong Kong,Night — Rain,288-hong-kong-night-rain.png,False,165,169,165 (LOW) | 169 (HIGH),2,Not yet generated as a standalone canonical background.
289,MANUALLY_MAPPED_CANDIDATE,Kyoto,Night — Rain,289-kyoto-night-rain.png,False,178,,178 (HIGH),1,Not yet generated as a standalone canonical background.
290,MANUALLY_MAPPED_CANDIDATE,Shanghai,Night — Rain,290-shanghai-night-rain.png,False,174,,174 (LOW),1,Not yet generated as a standalone canonical background.
291,MANUALLY_MAPPED_CANDIDATE,London,Night — Rain,291-london-night-rain.png,False,175,,175 (HIGH),1,Not yet generated as a standalone canonical background.
292,VERIFIED_CANONICAL,Singapore,Night — Rain,292-singapore-night-rain.png,True,,157 | 173,157 (HIGH) | 173 (LOW),2,Primary mapped image selected from corrected-original archive.
293,MANUALLY_MAPPED_CANDIDATE,San Francisco,Night — Rain,293-san-francisco-night-rain.png,False,172,,172 (LOW),1,Not yet generated as a standalone canonical background.
294,VERIFIED_CANONICAL,Seoul,Night — Rain,294-seoul-night-rain.png,True,,171 | 177,171 (LOW) | 177 (LOW),2,Primary mapped image selected from corrected-original archive.
295,STILL_MISSING,Beijing,Night — Rain,295-beijing-night-rain.png,False,,,,0,Not yet generated as a standalone canonical background.
296,MANUALLY_MAPPED_CANDIDATE,Dubai,Night — Rain,296-dubai-night-rain.png,False,180,,180 (HIGH),1,Not yet generated as a standalone canonical background.
297,MANUALLY_MAPPED_CANDIDATE,Sydney,Night — Rain,297-sydney-night-rain.png,False,164,,164 (HIGH),1,Not yet generated as a standalone canonical background.
298,MANUALLY_MAPPED_CANDIDATE,Toronto,Night — Rain,298-toronto-night-rain.png,False,168,,168 (HIGH),1,Not yet generated as a standalone canonical background.
299,VERIFIED_CANONICAL,Vancouver,Night — Rain,299-vancouver-night-rain.png,True,,,,0,Primary mapped image selected from corrected-original archive.
300,MANUALLY_MAPPED_CANDIDATE,Mexico City,Night — Rain,300-mexico-city-night-rain.png,False,161,,161 (LOW),1,Not yet generated as a standalone canonical background.
301,STILL_MISSING,São Paulo,Night — Rain,301-sao-paulo-night-rain.png,False,,,,0,Not yet generated as a standalone canonical background.
302,VERIFIED_CANONICAL,Rio de Janeiro,Night — Rain,302-rio-de-janeiro-night-rain.png,True,,170,170 (HIGH),1,Primary mapped image selected from corrected-original archive.
303,STILL_MISSING,Buenos Aires,Night — Rain,303-buenos-aires-night-rain.png,False,,,,0,Not yet generated as a standalone canonical background.
304,MANUALLY_MAPPED_CANDIDATE,Madrid,Night — Rain,304-madrid-night-rain.png,False,166,,166 (LOW),1,Not yet generated as a standalone canonical background.
305,MANUALLY_MAPPED_CANDIDATE,Barcelona,Night — Rain,305-barcelona-night-rain.png,False,163,,163 (HIGH),1,Not yet generated as a standalone canonical background.
306,MANUALLY_MAPPED_CANDIDATE,Rome,Night — Rain,306-rome-night-rain.png,False,167,,167 (HIGH),1,Not yet generated as a standalone canonical background.
307,MANUALLY_MAPPED_CANDIDATE,Milan,Night — Rain,307-milan-night-rain.png,False,158,,158 (HIGH),1,Not yet generated as a standalone canonical background.
308,MANUALLY_MAPPED_CANDIDATE,Berlin,Night — Rain,308-berlin-night-rain.png,False,160,,160 (HIGH),1,Not yet generated as a standalone canonical background.
309,VERIFIED_CANONICAL,Amsterdam,Night — Rain,309-amsterdam-night-rain.png,True,,159,159 (HIGH),1,Primary mapped image selected from corrected-original archive.
310,MANUALLY_MAPPED_CANDIDATE,Vienna,Night — Rain,310-vienna-night-rain.png,False,155,,155 (LOW),1,Not yet generated as a standalone canonical background.
311,MANUALLY_MAPPED_CANDIDATE,Prague,Night — Rain,311-prague-night-rain.png,False,154,,154 (HIGH),1,Not yet generated as a standalone canonical background.
312,MANUALLY_MAPPED_CANDIDATE,Istanbul,Night — Rain,312-istanbul-night-rain.png,False,156,,156 (LOW),1,Not yet generated as a standalone canonical background.
313,MANUALLY_MAPPED_CANDIDATE,Cairo,Night — Rain,313-cairo-night-rain.png,False,153,,153 (LOW),1,Not yet generated as a standalone canonical background.
314,MANUALLY_MAPPED_CANDIDATE,Cape Town,Night — Rain,314-cape-town-night-rain.png,False,151,,151 (HIGH),1,Not yet generated as a standalone canonical background.
315,STILL_MISSING,Nairobi,Night — Rain,315-nairobi-night-rain.png,False,,,,0,Not yet generated as a standalone canonical background.
316,MANUALLY_MAPPED_CANDIDATE,Bangkok,Night — Rain,316-bangkok-night-rain.png,False,152,,152 (LOW),1,Not yet generated as a standalone canonical background.
317,MANUALLY_MAPPED_CANDIDATE,Mumbai,Night — Rain,317-mumbai-night-rain.png,False,148,,148 (HIGH),1,Not yet generated as a standalone canonical background.
318,MANUALLY_MAPPED_CANDIDATE,Delhi,Night — Rain,318-delhi-night-rain.png,False,142,,142 (LOW),1,Not yet generated as a standalone canonical background.
319,MANUALLY_MAPPED_CANDIDATE,Kuala Lumpur,Night — Rain,319-kuala-lumpur-night-rain.png,False,150,,150 (HIGH),1,Not yet generated as a standalone canonical background.
320,MANUALLY_MAPPED_CANDIDATE,Jakarta,Night — Rain,320-jakarta-night-rain.png,False,149,,149 (LOW),1,Not yet generated as a standalone canonical background.
321,STILL_MISSING,Manila,Night — Rain,321-manila-night-rain.png,False,,,,0,Not yet generated as a standalone canonical background.
322,MANUALLY_MAPPED_CANDIDATE,Los Angeles,Day — Storm,322-los-angeles-day-storm.png,False,143,,143 (LOW),1,Not yet generated as a standalone canonical background.
323,MANUALLY_MAPPED_CANDIDATE,Chicago,Day — Storm,323-chicago-day-storm.png,False,147,,147 (LOW),1,Not yet generated as a standalone canonical background.
324,MANUALLY_MAPPED_CANDIDATE,New York,Day — Storm,324-new-york-day-storm.png,False,146,,146 (HIGH),1,Not yet generated as a standalone canonical background.
325,MANUALLY_MAPPED_CANDIDATE,Boston,Day — Storm,325-boston-day-storm.png,False,144,,144 (LOW),1,Not yet generated as a standalone canonical background.
326,MANUALLY_MAPPED_CANDIDATE,Tokyo,Day — Storm,326-tokyo-day-storm.png,False,145,,145 (HIGH),1,Not yet generated as a standalone canonical background.
327,MANUALLY_MAPPED_CANDIDATE,Paris,Day — Storm,327-paris-day-storm.png,False,116,139,116 (HIGH) | 139 (HIGH),2,Not yet generated as a standalone canonical background.
328,MANUALLY_MAPPED_CANDIDATE,Hong Kong,Day — Storm,328-hong-kong-day-storm.png,False,128,,128 (LOW),1,Not yet generated as a standalone canonical background.
329,MANUALLY_MAPPED_CANDIDATE,Kyoto,Day — Storm,329-kyoto-day-storm.png,False,140,,140 (HIGH),1,Not yet generated as a standalone canonical background.
330,MANUALLY_MAPPED_CANDIDATE,Shanghai,Day — Storm,330-shanghai-day-storm.png,False,138,,138 (LOW),1,Not yet generated as a standalone canonical background.
331,MANUALLY_MAPPED_CANDIDATE,London,Day — Storm,331-london-day-storm.png,False,135,,135 (HIGH),1,Not yet generated as a standalone canonical background.
332,VERIFIED_CANONICAL,Singapore,Day — Storm,332-singapore-day-storm.png,True,,,,0,Primary mapped image selected from corrected-original archive.
333,MANUALLY_MAPPED_CANDIDATE,San Francisco,Day — Storm,333-san-francisco-day-storm.png,False,137,,137 (HIGH),1,Not yet generated as a standalone canonical background.
334,MANUALLY_MAPPED_CANDIDATE,Seoul,Day — Storm,334-seoul-day-storm.png,False,131,,131 (LOW),1,Not yet generated as a standalone canonical background.
335,MANUALLY_MAPPED_CANDIDATE,Beijing,Day — Storm,335-beijing-day-storm.png,False,136,,136 (LOW),1,Not yet generated as a standalone canonical background.
336,STILL_MISSING,Dubai,Day — Storm,336-dubai-day-storm.png,False,,,,0,Not yet generated as a standalone canonical background.
337,MANUALLY_MAPPED_CANDIDATE,Sydney,Day — Storm,337-sydney-day-storm.png,False,132,,132 (HIGH),1,Not yet generated as a standalone canonical background.
338,MANUALLY_MAPPED_CANDIDATE,Toronto,Day — Storm,338-toronto-day-storm.png,False,130,,130 (LOW),1,Not yet generated as a standalone canonical background.
339,MANUALLY_MAPPED_CANDIDATE,Vancouver,Day — Storm,339-vancouver-day-storm.png,False,141,,141 (LOW),1,Not yet generated as a standalone canonical background.
340,MANUALLY_MAPPED_CANDIDATE,Mexico City,Day — Storm,340-mexico-city-day-storm.png,False,134,,134 (LOW),1,Not yet generated as a standalone canonical background.
341,STILL_MISSING,São Paulo,Day — Storm,341-sao-paulo-day-storm.png,False,,,,0,Not yet generated as a standalone canonical background.
342,MANUALLY_MAPPED_CANDIDATE,Rio de Janeiro,Day — Storm,342-rio-de-janeiro-day-storm.png,False,133,,133 (HIGH),1,Not yet generated as a standalone canonical background.
343,MANUALLY_MAPPED_CANDIDATE,Buenos Aires,Day — Storm,343-buenos-aires-day-storm.png,False,125,,125 (LOW),1,Not yet generated as a standalone canonical background.
344,MANUALLY_MAPPED_CANDIDATE,Madrid,Day — Storm,344-madrid-day-storm.png,False,124,,124 (LOW),1,Not yet generated as a standalone canonical background.
345,MANUALLY_MAPPED_CANDIDATE,Barcelona,Day — Storm,345-barcelona-day-storm.png,False,129,,129 (HIGH),1,Not yet generated as a standalone canonical background.
346,MANUALLY_MAPPED_CANDIDATE,Rome,Day — Storm,346-rome-day-storm.png,False,127,,127 (HIGH),1,Not yet generated as a standalone canonical background.
347,STILL_MISSING,Milan,Day — Storm,347-milan-day-storm.png,False,,,,0,Not yet generated as a standalone canonical background.
348,MANUALLY_MAPPED_CANDIDATE,Berlin,Day — Storm,348-berlin-day-storm.png,False,112,,112 (HIGH),1,Not yet generated as a standalone canonical background.
